,Player,tm,pos,yr2019_20,avg_cost_per_pt,Age,PER,pts,g,mp,ast,stl,blk
1214,Mike Muscala,OKC,C,2028594.0,8976.08,28,12.5,226.0,47.0,572.0,40.0,9.0,12.0
1215,Admiral Schofield,WAS,SF,898310.0,9073.84,22,6.1,99.0,33.0,368.0,15.0,8.0,4.0
1216,De'Andre Hunter,ATL,SF,7068360.0,9085.3,22,8.6,778.0,63.0,2018.0,112.0,44.0,18.0
1217,Justin Jackson,DAL,PF,3280920.0,9113.67,24,9.5,360.0,65.0,1045.0,52.0,15.0,10.0
1218,Bogdan Bogdanović,SAC,SG,8529386.0,9230.94,27,15.1,924.0,61.0,1766.0,207.0,64.0,15.0
1219,Rayjon Tucker,UTA,SG,578573.0,9331.82,22,9.7,62.0,20.0,161.0,5.0,1.0,1.0
1220,Seth Curry,DAL,SG,7441860.0,9384.44,29,15.5,793.0,64.0,1576.0,124.0,38.0,9.0
1221,Malik Beasley,MIN,SG,2731714.0,9419.7,23,16.2,290.0,14.0,463.0,27.0,9.0,2.0
1222,Fred VanVleet,TOR,PG,9000000.0,9453.78,25,16.3,952.0,54.0,1928.0,357.0,100.0,17.0
1223,RJ Barrett,NYK,SG,7839960.0,9763.34,19,10.7,803.0,56.0,1704.0,143.0,55.0,17.0
1224,Nicolò Melli,NOP,C,3902439.0,9879.59,29,11.4,395.0,60.0,1042.0,82.0,34.0,23.0
1225,Džanan Musa,BRK,SF,1911600.0,9956.25,20,9.4,192.0,40.0,487.0,43.0,15.0,1.0
1226,Jarrett Culver,MIN,SG,5813640.0,10023.52,20,9.6,580.0,63.0,1506.0,110.0,57.0,38.0
1227,Grant Williams,BOS,PF,2379840.0,10041.52,21,7.9,237.0,69.0,1043.0,68.0,30.0,36.0
1228,Jalen McDaniels,CHO,PF,898310.0,10093.37,22,10.7,89.0,16.0,293.0,13.0,8.0,3.0
1229,Justin James,SAC,SG,898310.0,10093.37,23,11.0,89.0,36.0,232.0,18.0,6.0,9.0
1230,Jakob Poeltl,SAS,C,3754886.0,10093.78,24,19.1,372.0,66.0,1171.0,116.0,37.0,95.0
1231,Terance Mann,LAC,SG,1000000.0,10101.01,23,10.6,99.0,41.0,362.0,53.0,11.0,5.0
1232,Carsen Edwards,BOS,SG,1228026.0,10148.98,21,6.9,121.0,37.0,351.0,24.0,12.0,4.0
1233,Enes Kanter,BOS,C,4767000.0,10164.18,27,22.4,469.0,58.0,983.0,56.0,22.0,41.0
1234,Luke Kornet,CHI,C,2195122.0,10209.87,24,12.7,215.0,36.0,559.0,32.0,11.0,26.0
1235,Jaxson Hayes,NOP,C,4862040.0,10300.93,19,17.6,472.0,64.0,1080.0,56.0,26.0,55.0
1236,Doug McDermott,IND,PF,7333334.0,10328.64,28,14.4,710.0,69.0,1372.0,78.0,12.0,5.0
1237,Kenrich Williams,NOP,PF,1416852.0,10418.03,25,7.5,136.0,39.0,832.0,57.0,27.0,21.0
1238,Kevin Knox,NYK,SF,4380120.0,10453.75,20,8.3,419.0,65.0,1166.0,61.0,23.0,28.0
1239,DeAndre' Bembry,ATL,SG,2603982.0,10457.76,25,9.6,249.0,43.0,915.0,81.0,55.0,19.0
1240,Alec Burks,PHI,SG,2320044.0,10545.65,28,16.1,220.0,18.0,364.0,38.0,12.0,0.0
1241,Chandler Hutchison,CHI,SF,2332320.0,10698.72,23,12.4,218.0,28.0,527.0,26.0,27.0,7.0
1242,Langston Galloway,DET,SG,7333333.0,10832.1,28,12.3,677.0,66.0,1702.0,101.0,48.0,11.0
1243,Ivica Zubac,LAC,C,6481482.0,10874.97,22,21.7,596.0,72.0,1326.0,82.0,16.0,66.0
1244,Jarrod Uthoff,WAS,SF,163356.0,10890.4,26,8.8,15.0,3.0,39.0,0.0,0.0,0.0
1245,Lance Thomas,BRK,SF,262152.0,10923.0,31,3.0,24.0,7.0,98.0,6.0,0.0,0.0
1246,Jerami Grant,DEN,PF,9346153.0,10982.55,25,14.4,851.0,71.0,1892.0,88.0,50.0,57.0
1247,JaMychal Green,LAC,PF,4767000.0,11086.05,29,11.1,430.0,63.0,1307.0,49.0,29.0,24.0
1248,Nickeil Alexander-Walker,NOP,SG,2964840.0,11104.27,21,8.9,267.0,47.0,591.0,89.0,17.0,8.0
1249,JaKarr Sampson,IND,SF,1737145.0,11135.54,26,12.6,156.0,34.0,471.0,21.0,16.0,12.0
1250,James Ennis,ORL,SF,1882867.0,11141.22,29,10.3,169.0,20.0,489.0,22.0,12.0,8.0
1251,Markelle Fultz,ORL,PG,9745200.0,11201.38,21,14.3,870.0,72.0,1996.0,369.0,90.0,11.0
1252,Terrance Ferguson,OKC,SF,2475840.0,11253.82,21,3.7,220.0,56.0,1257.0,51.0,27.0,17.0
1253,Avery Bradley,LAL,SG,4767000.0,11269.5,29,8.9,423.0,49.0,1186.0,63.0,43.0,5.0
1254,Aron Baynes,PHO,C,5453280.0,11337.38,33,15.2,481.0,42.0,934.0,67.0,10.0,23.0
1255,Sindarius Thornwell,NOP,SG,183115.0,11444.69,25,14.7,16.0,2.0,35.0,4.0,1.0,1.0
1256,Ryan Arcidiacono,CHI,PG,3000000.0,11494.25,25,9.0,261.0,58.0,930.0,96.0,27.0,3.0
1257,J.J. Barea,DAL,PG,2564753.0,11552.94,35,14.6,222.0,29.0,450.0,112.0,5.0,2.0
1258,Jeff Green,HOU,C,2564753.0,11657.97,33,18.6,220.0,18.0,407.0,30.0,14.0,9.0
1259,Mike Scott,PHI,PF,4767000.0,11683.82,31,11.2,408.0,68.0,1207.0,56.0,21.0,5.0
1260,Lonzo Ball,NOP,PG,8719320.0,11703.79,22,13.1,745.0,63.0,2025.0,438.0,88.0,38.0
1261,Maxi Kleber,DAL,C,8000000.0,11904.76,28,13.6,672.0,74.0,1890.0,88.0,25.0,83.0
1262,Theo Pinson,BRK,SG,1445697.0,12047.48,24,5.2,120.0,33.0,365.0,56.0,17.0,4.0
1263,D.J. Augustin,ORL,PG,7250000.0,12103.51,32,14.0,599.0,57.0,1420.0,262.0,34.0,1.0
1264,Boban Marjanović,DAL,C,3500000.0,12110.73,31,25.7,289.0,44.0,422.0,20.0,8.0,10.0
1265,Norman Powell,TOR,SG,10116576.0,12188.65,26,16.8,830.0,52.0,1479.0,91.0,60.0,21.0
1266,Nassir Little,POR,PF,2105520.0,12241.4,19,9.6,172.0,48.0,573.0,22.0,13.0,14.0
1267,Terrence Ross,ORL,SG,12500000.0,12303.15,28,14.0,1016.0,69.0,1889.0,82.0,77.0,24.0
1268,Skal Labissière,POR,C,2338847.0,12309.72,23,15.4,190.0,33.0,567.0,42.0,7.0,31.0
1269,Wilson Chandler,BRK,SF,2564753.0,12510.99,32,7.4,205.0,35.0,734.0,39.0,16.0,12.0
1270,Kentavious Caldwell-Pope,LAL,SG,8089282.0,12541.52,26,11.0,645.0,69.0,1762.0,111.0,57.0,14.0
1271,Frank Kaminsky,PHO,C,4767000.0,12611.11,26,14.2,378.0,39.0,777.0,75.0,14.0,10.0
1272,Dennis Schröder,OKC,PG,15500000.0,12611.88,26,16.7,1229.0,65.0,1999.0,262.0,45.0,14.0
1273,Keldon Johnson,SAS,SF,1950600.0,12666.23,20,19.1,154.0,17.0,301.0,15.0,14.0,2.0
1274,Thon Maker,DET,C,3569643.0,12703.36,22,13.7,281.0,60.0,776.0,43.0,25.0,39.0
1275,Zach LaVine,CHI,SG,19500000.0,12745.1,24,19.4,1530.0,60.0,2085.0,254.0,88.0,28.0
1276,Robert Williams,BOS,C,1937520.0,12916.8,22,23.1,150.0,29.0,388.0,27.0,22.0,35.0
1277,Thomas Bryant,WAS,C,7936508.0,13032.03,22,21.1,609.0,46.0,1147.0,83.0,25.0,49.0
1278,Edmond Sumner,IND,PG,2000000.0,13157.89,24,10.1,152.0,31.0,447.0,55.0,15.0,9.0
1279,Isaiah Hartenstein,HOU,C,1416852.0,13241.61,21,18.6,107.0,23.0,266.0,18.0,9.0,12.0
1280,Bojan Bogdanović,UTA,SF,17000000.0,13333.33,30,15.6,1275.0,63.0,2083.0,131.0,34.0,7.0
1281,Robin Lopez,MIL,C,4767000.0,13352.94,31,10.2,357.0,66.0,958.0,45.0,10.0,45.0
1282,Josh Richardson,PHI,SG,10100000.0,13377.48,26,12.0,755.0,55.0,1693.0,162.0,52.0,36.0
1283,Quinn Cook,LAL,PG,3000000.0,13392.86,26,10.0,224.0,44.0,508.0,49.0,12.0,2.0
1284,Sekou Doumbouya,DET,SF,3285120.0,13519.01,19,6.2,243.0,38.0,754.0,19.0,20.0,8.0
1285,Frank Ntilikina,NYK,PG,4855800.0,13601.68,21,9.8,357.0,57.0,1187.0,172.0,54.0,16.0
1286,Nicolas Claxton,BRK,PF,898310.0,13610.76,20,14.8,66.0,15.0,187.0,16.0,1.0,8.0
1287,Trey Lyles,SAS,PF,5500000.0,13613.86,24,12.6,404.0,63.0,1271.0,69.0,28.0,28.0
1288,Deonte Burton,OKC,SG,1416852.0,13623.58,26,4.3,104.0,39.0,356.0,17.0,7.0,10.0
1289,Denzel Valentine,CHI,SF,3377569.0,13729.96,26,13.0,246.0,36.0,488.0,43.0,26.0,6.0
1290,Deandre Ayton,PHO,C,9562920.0,13859.3,21,20.0,690.0,38.0,1236.0,72.0,26.0,58.0
1291,Giannis Antetokounmpo,MIL,PF,25842697.0,13916.37,25,31.9,1857.0,63.0,1917.0,354.0,61.0,66.0
1292,Evan Fournier,ORL,SG,17000000.0,13923.01,27,16.4,1221.0,66.0,2076.0,209.0,71.0,15.0
1293,Khem Birch,ORL,C,3000000.0,14150.94,27,11.7,212.0,48.0,922.0,50.0,20.0,23.0
1294,Kris Dunn,CHI,PG,5348007.0,14337.82,25,12.1,373.0,51.0,1269.0,173.0,101.0,17.0
1295,Jonathan Isaac,ORL,SF,5806440.0,14372.38,22,17.3,404.0,34.0,980.0,48.0,53.0,78.0
1296,Julius Randle,NYK,PF,18000000.0,14423.08,25,17.5,1248.0,64.0,2080.0,198.0,51.0,22.0
1297,Yogi Ferrell,SAC,PG,3150000.0,14449.54,26,12.2,218.0,50.0,530.0,69.0,18.0,4.0
1298,Devin Booker,PHO,SG,27250000.0,14626.95,23,20.6,1863.0,70.0,2512.0,456.0,49.0,18.0
1299,J.J. Redick,NOP,SG,13486300.0,14706.98,35,15.4,917.0,60.0,1581.0,119.0,20.0,10.0
1300,Will Barton,DEN,SF,12960000.0,14828.38,29,15.6,874.0,58.0,1916.0,212.0,61.0,29.0
1301,Brook Lopez,MIL,C,12093024.0,14874.57,31,15.0,813.0,68.0,1817.0,99.0,46.0,163.0
1302,Damian Lillard,POR,PG,29802321.0,15066.9,29,26.9,1978.0,66.0,2474.0,530.0,70.0,22.0
1303,Marko Guduric,MEM,SG,2625000.0,15173.41,24,8.8,173.0,44.0,484.0,45.0,12.0,8.0
1304,Alen Smailagić,GSW,PF,898310.0,15225.59,19,14.5,59.0,14.0,139.0,13.0,3.0,4.0
1305,Jonas Valančiūnas,MEM,C,16000000.0,15325.67,27,22.2,1044.0,70.0,1845.0,131.0,30.0,76.0
1306,Tomáš Satoranský,CHI,PG,10000000.0,15527.95,28,13.5,644.0,65.0,1878.0,354.0,80.0,7.0
1307,Bradley Beal,WAS,SG,27093019.0,15561.76,26,23.2,1741.0,57.0,2053.0,347.0,71.0,23.0
1308,David Nwaba,BRK,SF,1678854.0,16142.83,27,14.0,104.0,20.0,268.0,8.0,11.0,12.0
1309,Marcus Smart,BOS,SG,12553471.0,16177.15,25,13.8,776.0,60.0,1919.0,291.0,101.0,29.0
1310,James Harden,HOU,SG,37800000.0,16188.44,30,29.1,2335.0,68.0,2483.0,512.0,125.0,60.0
1311,Marco Belinelli,SAS,SG,5846154.0,16194.33,33,10.8,361.0,57.0,883.0,69.0,12.0,1.0
1312,Patty Mills,SAS,PG,12428571.0,16204.13,31,14.8,767.0,66.0,1485.0,118.0,53.0,6.0
1313,Goga Bitadze,IND,C,2816760.0,16376.51,20,12.1,172.0,54.0,471.0,23.0,10.0,37.0
1314,George Hill,MIL,PG,9133907.0,16487.2,33,16.9,554.0,59.0,1271.0,180.0,47.0,5.0
1315,P.J. Tucker,HOU,PF,8349039.0,16698.08,34,8.3,500.0,72.0,2467.0,115.0,77.0,36.0
1316,Anthony Davis,LAL,PF,27093019.0,16744.76,26,27.4,1618.0,62.0,2131.0,200.0,91.0,143.0
1317,Ersan İlyasova,MIL,PF,7000000.0,16908.21,32,14.9,414.0,63.0,986.0,49.0,24.0,17.0
1318,Joe Ingles,UTA,SF,11954546.0,16908.83,32,12.6,707.0,72.0,2137.0,373.0,65.0,11.0
1319,Jake Layman,MIN,PF,3581986.0,17057.08,25,10.3,210.0,23.0,505.0,15.0,17.0,10.0
1320,Reggie Bullock,NYK,SG,4000000.0,17094.02,28,9.3,234.0,29.0,684.0,42.0,25.0,3.0
1321,Eric Bledsoe,MIL,PG,15625000.0,17151.48,30,17.6,911.0,61.0,1646.0,328.0,57.0,26.0
1322,Tyus Jones,MEM,PG,8408000.0,17371.9,23,15.7,484.0,65.0,1232.0,285.0,59.0,6.0
1323,Terry Rozier,CHO,PG,19894737.0,17543.86,25,14.8,1134.0,63.0,2164.0,259.0,61.0,10.0
1324,CJ McCollum,POR,SG,27556959.0,17710.13,28,17.0,1556.0,70.0,2556.0,310.0,54.0,42.0
1325,Elfrid Payton,NYK,PG,8000000.0,17817.37,25,16.0,449.0,45.0,1246.0,323.0,70.0,17.0
1326,Zion Williamson,NOP,PF,9757440.0,18069.33,19,24.1,540.0,24.0,668.0,50.0,16.0,9.0
1327,Jerome Robinson,WAS,SG,3567720.0,18110.25,22,7.4,197.0,21.0,503.0,41.0,15.0,9.0
1328,Jeremy Lamb,IND,SG,10500000.0,18197.57,27,14.0,577.0,46.0,1291.0,96.0,55.0,22.0
1329,Nikola Jokić,DEN,C,26573595.0,18251.1,24,24.9,1456.0,73.0,2336.0,512.0,85.0,44.0
1330,Chasson Randle,GSW,PG,91557.0,18311.4,26,6.7,5.0,3.0,40.0,5.0,2.0,0.0
1331,Juan Hernangómez,MIN,PF,3321030.0,18348.23,24,10.4,181.0,14.0,411.0,18.0,14.0,4.0
1332,DeMar DeRozan,SAS,SF,27739975.0,18444.13,30,21.6,1504.0,68.0,2316.0,380.0,70.0,20.0
1333,E'Twaun Moore,NOP,SG,8664928.0,18594.27,30,11.3,466.0,56.0,1020.0,78.0,32.0,11.0
1334,Dean Wade,CLE,PF,375000.0,18750.0,23,13.9,20.0,12.0,71.0,2.0,2.0,4.0
1335,Delon Wright,DAL,SG,9473684.0,18796.99,27,15.4,504.0,73.0,1570.0,244.0,85.0,22.0
1336,Ricky Rubio,PHO,PG,16190476.0,19115.08,29,16.5,847.0,65.0,2016.0,570.0,94.0,11.0
1337,Rudy Gay,SAS,PF,14000000.0,19283.75,33,15.4,726.0,67.0,1461.0,114.0,35.0,33.0
1338,Tim Frazier,DET,PG,1882867.0,19411.0,29,9.8,97.0,27.0,355.0,93.0,14.0,4.0
1339,Danilo Gallinari,OKC,PF,22615559.0,19496.17,31,19.5,1160.0,62.0,1834.0,119.0,42.0,5.0
1340,Thaddeus Young,CHI,PF,12900000.0,19575.11,31,13.3,659.0,64.0,1591.0,117.0,92.0,23.0
1341,Kyle O'Quinn,PHI,C,2028594.0,19888.18,29,18.6,102.0,29.0,313.0,51.0,7.0,24.0
1342,Goran Dragić,MIA,PG,19217900.0,20165.69,33,16.3,953.0,59.0,1663.0,301.0,40.0,10.0
1343,Ryan Broekhoff,DAL,SG,1443842.0,20335.8,29,13.1,71.0,17.0,180.0,11.0,5.0,4.0
1344,Wenyen Gabriel,POR,PF,898310.0,20416.14,22,9.6,44.0,19.0,174.0,5.0,8.0,5.0
1345,Jordan Clarkson,UTA,SG,13437500.0,20515.27,27,18.6,655.0,42.0,1039.0,66.0,29.0,8.0
1346,Juwan Morgan,UTA,PF,746054.0,20723.72,22,10.1,36.0,21.0,134.0,6.0,1.0,2.0
1347,Dragan Bender,GSW,SF,1678854.0,20726.59,22,10.9,81.0,9.0,195.0,19.0,4.0,4.0
1348,Trey Burke,DAL,PG,2028594.0,21131.19,27,15.4,96.0,8.0,191.0,30.0,9.0,1.0
1349,Kawhi Leonard,LAC,SF,32742000.0,21219.7,28,26.9,1543.0,57.0,1848.0,280.0,103.0,33.0
1350,DeAndre Jordan,BRK,C,9881598.0,21250.75,31,19.9,465.0,56.0,1234.0,105.0,18.0,52.0
1351,Kelly Olynyk,MIA,C,11667885.0,21252.98,28,14.6,549.0,67.0,1300.0,116.0,45.0,23.0
1352,Ty Jerome,PHO,PG,2193480.0,21504.71,22,7.9,102.0,31.0,328.0,44.0,15.0,3.0
1353,Tobias Harris,PHI,PF,31034483.0,21994.67,27,17.2,1411.0,72.0,2469.0,227.0,53.0,40.0
1354,LeBron James,LAL,PG,37436858.0,22047.62,35,25.5,1698.0,67.0,2316.0,684.0,78.0,36.0
1355,Aaron Gordon,ORL,PF,19863636.0,22218.83,24,15.1,894.0,62.0,2017.0,228.0,51.0,39.0
1356,D.J. Wilson,MIL,PF,2961120.0,22264.06,23,8.2,133.0,37.0,363.0,25.0,3.0,5.0
1357,Jrue Holiday,NOP,SG,26131111.0,22391.7,29,17.0,1167.0,61.0,2117.0,408.0,99.0,48.0
1358,Malcolm Brogdon,IND,PG,20000000.0,22396.42,27,17.7,893.0,54.0,1666.0,381.0,35.0,10.0
1359,Bobby Portis,NYK,C,15000000.0,22455.09,24,14.6,668.0,66.0,1393.0,98.0,32.0,18.0
1360,Cody Zeller,CHO,C,14471910.0,22541.92,27,18.8,642.0,58.0,1341.0,88.0,40.0,25.0
1361,Allonzo Trier,NYK,PG,3551100.0,22910.32,24,14.5,155.0,24.0,291.0,28.0,3.0,4.0
1362,Nikola Vučević,ORL,C,28000000.0,23045.27,29,21.9,1215.0,62.0,1998.0,222.0,54.0,47.0
1363,Harrison Barnes,SAC,PF,24147727.0,23085.78,27,13.3,1046.0,72.0,2482.0,159.0,43.0,12.0
1364,Kyle Anderson,MEM,PF,9073050.0,23264.23,26,12.5,390.0,67.0,1330.0,162.0,54.0,37.0
1365,Treveon Graham,ATL,SG,1678854.0,23317.42,26,8.0,72.0,22.0,266.0,15.0,7.0,4.0
1366,Kristaps Porziņģis,DAL,PF,27285000.0,23440.72,24,20.2,1164.0,57.0,1814.0,102.0,41.0,115.0
1367,Joel Embiid,PHI,C,27504630.0,23468.11,25,25.8,1172.0,51.0,1506.0,152.0,45.0,65.0
1368,Patrick McCaw,TOR,SF,4000000.0,23529.41,24,7.3,170.0,37.0,908.0,79.0,39.0,4.0
1369,Khris Middleton,MIL,SF,30603448.0,23595.57,28,21.1,1297.0,62.0,1853.0,265.0,53.0,7.0
1370,Ante Žižić,CLE,C,2281800.0,23768.75,23,16.4,96.0,22.0,221.0,6.0,7.0,5.0
1371,Myles Turner,IND,C,18000000.0,24032.04,23,14.8,749.0,62.0,1826.0,72.0,46.0,132.0
1372,Tony Snell,DET,SF,11392857.0,24035.56,28,9.7,474.0,59.0,1641.0,127.0,32.0,15.0
1373,Rudy Gobert,UTA,C,25008427.0,24374.69,27,21.7,1026.0,68.0,2333.0,101.0,51.0,135.0
1374,Chimezie Metu,SAS,PF,1416852.0,24428.48,22,22.2,58.0,18.0,105.0,10.0,3.0,6.0
1375,Jaylen Nowell,MIN,SG,1400000.0,24561.4,20,10.5,57.0,15.0,151.0,19.0,3.0,1.0
1376,Russell Westbrook,HOU,PG,38178000.0,24583.39,31,21.0,1553.0,57.0,2049.0,401.0,93.0,20.0
1377,Rodney McGruder,LAC,SG,4629630.0,24757.38,28,6.7,187.0,56.0,871.0,36.0,26.0,8.0
1378,Rodney Hood,POR,SF,5718000.0,24860.87,27,12.2,230.0,21.0,619.0,32.0,17.0,4.0
1379,Malik Newman,CLE,SG,50752.0,25376.0,22,-11.4,2.0,1.0,4.0,0.0,0.0,0.0
1380,Tyler Cook,DEN,PF,101504.0,25376.0,22,19.4,4.0,2.0,19.0,0.0,2.0,0.0
1381,Miye Oni,UTA,SG,898310.0,25666.0,22,9.7,35.0,10.0,109.0,4.0,4.0,2.0
1382,Taj Gibson,NYK,C,9800000.0,25857.52,34,16.1,379.0,62.0,1025.0,52.0,27.0,30.0
1383,LaMarcus Aldridge,SAS,C,26000000.0,25974.03,34,19.7,1001.0,53.0,1754.0,129.0,36.0,87.0
1384,Hassan Whiteside,POR,C,27093018.0,26050.98,30,25.0,1040.0,67.0,2008.0,78.0,26.0,196.0
1385,Cory Joseph,SAC,PG,12000000.0,26200.87,28,10.1,458.0,72.0,1759.0,251.0,53.0,21.0
1386,Thanasis Antetokounmpo,MIL,SF,1445697.0,26285.4,27,12.2,55.0,20.0,129.0,15.0,7.0,2.0
1387,Talen Horton-Tucker,LAL,SG,898310.0,26420.88,19,12.3,34.0,6.0,81.0,6.0,8.0,1.0
1388,Danny Green,LAL,SG,14634146.0,26753.47,32,10.8,547.0,68.0,1687.0,91.0,85.0,32.0
1389,Eric Gordon,HOU,SF,14057730.0,27034.1,31,10.3,520.0,36.0,1016.0,54.0,23.0,13.0
1390,Tristan Thompson,CLE,C,18539130.0,27103.99,28,16.8,684.0,57.0,1721.0,120.0,33.0,50.0
1391,Dwight Powell,DAL,C,10259375.0,27285.57,28,15.9,376.0,40.0,1061.0,59.0,34.0,22.0
1392,Serge Ibaka,TOR,C,23271604.0,27540.36,30,17.3,845.0,55.0,1485.0,77.0,28.0,46.0
1393,Thabo Sefolosha,HOU,PF,2564753.0,27877.75,35,9.4,92.0,41.0,436.0,25.0,24.0,12.0
1394,Jimmy Butler,MIA,SF,32742000.0,28299.05,30,23.6,1157.0,58.0,1959.0,350.0,103.0,32.0
1395,Kemba Walker,BOS,PG,32742000.0,28595.63,29,20.0,1145.0,56.0,1742.0,268.0,48.0,28.0
1396,Kevin Love,CLE,PF,28900000.0,29280.65,31,17.9,987.0,56.0,1780.0,178.0,33.0,19.0
1397,Karl-Anthony Towns,MIN,C,27250000.0,29427.65,24,26.5,926.0,35.0,1187.0,153.0,33.0,42.0
1398,Kyle Lowry,TOR,PG,33296296.0,29570.42,33,17.7,1126.0,58.0,2098.0,433.0,82.0,26.0
1399,Markieff Morris,LAL,PF,2241808.0,30294.7,30,12.7,74.0,14.0,199.0,8.0,5.0,6.0
1400,Clint Capela,HOU,C,16456522.0,30306.67,25,20.6,543.0,39.0,1279.0,48.0,33.0,72.0
1401,Justin Robinson,WAS,PG,395866.0,30451.23,22,8.2,13.0,9.0,49.0,7.0,0.0,1.0
1402,Patrick Beverley,LAC,PG,12345679.0,30483.16,31,12.5,405.0,51.0,1342.0,183.0,54.0,25.0
1403,Gary Harris,DEN,SG,17839286.0,30704.45,25,9.7,581.0,56.0,1780.0,118.0,76.0,14.0
1404,Chris Paul,OKC,PG,38506482.0,31255.26,34,21.7,1232.0,70.0,2208.0,472.0,111.0,11.0
1405,Paul George,LAC,SF,33005556.0,31951.17,29,21.1,1033.0,48.0,1419.0,185.0,68.0,20.0
1406,Mason Plumlee,DEN,C,14041096.0,32130.65,29,18.8,437.0,61.0,1057.0,154.0,33.0,38.0
1407,Willie Cauley-Stein,DAL,C,2177483.0,32499.75,26,22.2,67.0,13.0,157.0,10.0,4.0,11.0
1408,Jae Crowder,MIA,SF,7815533.0,32976.93,29,16.3,237.0,20.0,553.0,36.0,25.0,10.0
1409,T.J. Leaf,IND,PF,2813280.0,33491.43,22,12.9,84.0,28.0,222.0,9.0,10.0,4.0
1410,Caleb Swanigan,POR,PF,2033160.0,33886.0,22,-0.1,60.0,20.0,265.0,29.0,2.0,5.0
1411,Jordan McRae,DET,SG,1645357.0,35007.6,28,14.2,47.0,4.0,98.0,7.0,0.0,0.0
1412,Al Horford,PHI,C,28000000.0,35087.72,33,15.7,798.0,67.0,2025.0,270.0,52.0,61.0
1413,Melvin Frazier,ORL,SG,1416852.0,35421.3,23,9.8,40.0,19.0,126.0,3.0,9.0,2.0
1414,Josh Jackson,MEM,SG,7059480.0,35653.94,22,14.1,198.0,22.0,381.0,35.0,18.0,9.0
1415,Gordon Hayward,BOS,SF,32700690.0,35974.36,29,18.1,909.0,52.0,1740.0,212.0,38.0,22.0
1416,Meyers Leonard,MIA,C,11286515.0,36525.94,27,10.6,309.0,51.0,1034.0,55.0,14.0,15.0
1417,Jared Dudley,LAL,SF,2564753.0,37716.96,34,7.8,68.0,45.0,364.0,28.0,15.0,3.0
1418,Steven Adams,OKC,C,25842697.0,37781.72,26,20.5,684.0,63.0,1680.0,146.0,51.0,67.0
1419,Keita Bates-Diop,DEN,SF,1416852.0,38293.3,24,12.5,37.0,7.0,98.0,0.0,2.0,4.0
1420,Derrick Favors,NOP,C,17650000.0,38453.16,28,18.5,459.0,51.0,1243.0,81.0,30.0,46.0
1421,Anthony Tolliver,MEM,PF,2419852.0,39029.87,34,8.0,62.0,13.0,236.0,10.0,7.0,1.0
1422,Alize Johnson,IND,SF,1416852.0,41672.12,23,13.3,34.0,17.0,118.0,7.0,3.0,2.0
1423,Wayne Ellington,NYK,SG,7804878.0,42649.61,32,8.5,183.0,36.0,558.0,44.0,13.0,4.0
1424,Bismack Biyombo,CHO,C,17000000.0,43257.0,27,16.1,393.0,53.0,1029.0,50.0,10.0,49.0
1425,Romeo Langford,BOS,SG,3458400.0,43777.22,20,5.4,79.0,32.0,370.0,13.0,8.0,8.0
1426,Robert Covington,HOU,C,11301219.0,44318.51,29,13.1,255.0,22.0,726.0,32.0,35.0,48.0
1427,Malcolm Miller,TOR,SF,1588231.0,45378.03,26,6.7,35.0,28.0,162.0,11.0,5.0,2.0
1428,Alex Len,SAC,C,4160000.0,46741.57,26,18.2,89.0,15.0,225.0,8.0,3.0,15.0
1429,Mfiondu Kabengele,LAC,C,1977000.0,47071.43,22,18.2,42.0,12.0,64.0,2.0,2.0,2.0
1430,Mike Conley,UTA,PG,32511623.0,48165.37,32,14.1,675.0,47.0,1363.0,208.0,36.0,5.0
1431,Khyri Thomas,DET,SG,838464.0,49321.41,23,3.1,17.0,8.0,61.0,3.0,3.0,0.0
1432,Paul Millsap,DEN,PF,30500000.0,51607.45,34,16.9,591.0,51.0,1240.0,83.0,44.0,30.0
1433,Trevor Ariza,POR,SF,12200000.0,52813.85,34,11.0,231.0,21.0,702.0,41.0,34.0,8.0
1434,Ignas Brazdeikis,NYK,SF,898310.0,52841.76,21,3.2,17.0,9.0,53.0,4.0,0.0,1.0
1435,Draymond Green,GSW,PF,18539130.0,53736.61,29,12.5,345.0,43.0,1222.0,266.0,59.0,33.0
1436,Matthew Dellavedova,CLE,PG,9607500.0,54279.66,29,8.1,177.0,57.0,821.0,180.0,20.0,2.0
1437,Ian Mahinmi,WAS,C,15450051.0,54593.82,33,14.2,283.0,38.0,808.0,49.0,31.0,44.0
1438,Zach Collins,POR,PF,4240200.0,55067.53,22,9.9,77.0,11.0,290.0,16.0,5.0,5.0
1439,Kyrie Irving,BRK,PG,31742000.0,57923.36,27,26.2,548.0,20.0,658.0,128.0,27.0,10.0
1440,Luc Mbah a Moute,HOU,PF,289803.0,57960.6,33,6.4,5.0,3.0,25.0,0.0,2.0,0.0
1441,Corey Brewer,SAC,SG,289803.0,57960.6,33,8.7,5.0,5.0,33.0,2.0,4.0,0.0
1442,Jamal Crawford,BRK,SG,289803.0,57960.6,39,33.2,5.0,1.0,6.0,3.0,0.0,0.0
1443,Stanley Johnson,TOR,PF,3623000.0,60383.33,23,9.9,60.0,25.0,150.0,20.0,6.0,4.0
1444,Vincent Poirier,BOS,C,2505793.0,61116.9,26,12.7,41.0,22.0,130.0,8.0,2.0,9.0
1445,Dewan Hernandez,TOR,C,898310.0,64165.0,23,12.9,14.0,6.0,28.0,3.0,1.0,0.0
